DATE[day/month/year hour:min],t[days],JDfrom0,JD,Qsup_tot[m3/s],Qsub_tot[m3/s],Etot[kg/ha],EOCtot[kg/ha]
7/2/2002  5:00,37.208333,731254.208333,37.208333,1.689696,0.090137,0.009424,0.038316
7/2/2002  6:00,37.250000,731254.250000,37.250000,1.716019,0.090139,0.009849,0.039973
7/2/2002  7:00,37.291667,731254.291667,37.291667,1.730146,0.090134,0.011364,0.036341
7/2/2002  8:00,37.333333,731254.333333,37.333333,1.731098,0.090133,0.013189,0.035814
7/2/2002  9:00,37.375000,731254.375000,37.375000,1.731649,0.090145,0.014450,0.037212
7/2/2002 10:00,37.416667,731254.416667,37.416667,1.720846,0.090143,0.014227,0.035108
7/2/2002 11:00,37.458333,731254.458333,37.458333,1.703791,0.090146,0.013052,0.034582
7/2/2002 12:00,37.500000,731254.500000,37.500000,1.683452,0.090148,0.011752,0.034056
7/2/2002 13:00,37.541667,731254.541667,37.541667,1.660524,0.090152,0.010713,0.033529
7/2/2002 14:00,37.583333,731254.583333,37.583333,1.637877,0.090159,0.010261,0.033001
7/2/2002 15:00,37.625000,731254.625000,37.625000,1.615513,0.090164,0.010527,0.032476
7/2/2002 16:00,37.666667,731254.666667,37.666667,1.593168,0.090169,0.011191,0.031955
7/2/2002 17:00,37.708333,731254.708333,37.708333,1.570938,0.090174,0.011897,0.031434
7/2/2002 18:00,37.750000,731254.750000,37.750000,1.549003,0.090180,0.012395,0.030915
7/2/2002 19:00,37.791667,731254.791667,37.791667,1.527328,0.090185,0.012533,0.030400
7/2/2002 20:00,37.833333,731254.833333,37.833333,1.505864,0.090190,0.012309,0.029890
7/2/2002 21:00,37.875000,731254.875000,37.875000,1.484672,0.090196,0.011848,0.029385
7/2/2002 22:00,37.916667,731254.916667,37.916667,1.463701,0.090202,0.011304,0.028885
7/2/2002 23:00,37.958333,731254.958333,37.958333,1.442938,0.090207,0.010788,0.028391
8/2/2002  0:00,38.000000,731255.000000,38.000000,1.422423,0.090213,0.010337,0.027903
8/2/2002  1:00,38.041667,731255.041667,38.041667,1.406821,0.090224,0.010141,0.028946
8/2/2002  2:00,38.083333,731255.083333,38.083333,1.397573,0.090237,0.010149,0.030179
8/2/2002  3:00,38.125000,731255.125000,38.125000,1.380627,0.090236,0.009754,0.027365
8/2/2002  4:00,38.166667,731255.166667,38.166667,1.371149,0.090252,0.009762,0.029826
8/2/2002  5:00,38.208333,731255.208333,38.208333,1.370827,0.090265,0.009739,0.031396
8/2/2002  6:00,38.250000,731255.250000,38.250000,1.367293,0.090269,0.009522,0.030498
8/2/2002  7:00,38.291667,731255.291667,38.291667,1.365367,0.090273,0.009327,0.030700
8/2/2002  8:00,38.333333,731255.333333,38.333333,1.361670,0.090275,0.008983,0.029443
8/2/2002  9:00,38.375000,731255.375000,38.375000,1.396860,0.090292,0.010522,0.041198
8/2/2002 10:00,38.416667,731255.416667,38.416667,1.415691,0.090266,0.010593,0.033525
8/2/2002 11:00,38.458333,731255.458333,38.458333,1.425939,0.090266,0.011350,0.035419
8/2/2002 12:00,38.500000,731255.500000,38.500000,1.452594,0.090261,0.012118,0.037763
8/2/2002 13:00,38.541667,731255.541667,38.541667,1.491843,0.090253,0.013662,0.042320
8/2/2002 14:00,38.583333,731255.583333,38.583333,1.628166,0.090248,0.020435,0.071686
8/2/2002 15:00,38.625000,731255.625000,38.625000,1.777348,0.090167,0.029196,0.072011
8/2/2002 16:00,38.666667,731255.666667,38.666667,1.833234,0.090088,0.032528,0.047189
8/2/2002 17:00,38.708333,731255.708333,38.708333,1.918031,0.090074,0.034644,0.063780
8/2/2002 18:00,38.750000,731255.750000,38.750000,2.020391,0.090025,0.036507,0.055265
8/2/2002 19:00,38.791667,731255.791667,38.791667,2.113368,0.089995,0.036208,0.050561
8/2/2002 20:00,38.833333,731255.833333,38.833333,2.213659,0.089987,0.040869,0.060439
8/2/2002 21:00,38.875000,731255.875000,38.875000,2.295535,0.089965,0.047699,0.059662
8/2/2002 22:00,38.916667,731255.916667,38.916667,2.389634,0.089955,0.054740,0.073303
8/2/2002 23:00,38.958333,731255.958333,38.958333,2.427014,0.089915,0.057054,0.059173
9/2/2002  0:00,39.000000,731256.000000,39.000000,2.450362,0.089904,0.054318,0.059253
9/2/2002  1:00,39.041667,731256.041667,39.041667,2.467951,0.089891,0.052322,0.056304
9/2/2002  2:00,39.083333,731256.083333,39.083333,2.494763,0.089888,0.052991,0.058735
9/2/2002  3:00,39.125000,731256.125000,39.125000,2.521509,0.089884,0.058045,0.061299
9/2/2002  4:00,39.166667,731256.166667,39.166667,2.526216,0.089874,0.061849,0.056075
9/2/2002  5:00,39.208333,731256.208333,39.208333,2.540383,0.089878,0.063228,0.063458
9/2/2002  6:00,39.250000,731256.250000,39.250000,2.558616,0.089870,0.062160,0.064216
9/2/2002  7:00,39.291667,731256.291667,39.291667,2.555277,0.089856,0.058429,0.056811
9/2/2002  8:00,39.333333,731256.333333,39.333333,2.545616,0.089854,0.055250,0.056092
9/2/2002  9:00,39.375000,731256.375000,39.375000,2.561769,0.089860,0.054601,0.063187
9/2/2002 10:00,39.416667,731256.416667,39.416667,2.575024,0.089854,0.054938,0.061235
9/2/2002 11:00,39.458333,731256.458333,39.458333,2.581597,0.089852,0.054832,0.061285
9/2/2002 12:00,39.500000,731256.500000,39.500000,2.635853,0.089855,0.056049,0.076249
9/2/2002 13:00,39.541667,731256.541667,39.541667,2.649245,0.089825,0.053266,0.061628
9/2/2002 14:00,39.583333,731256.583333,39.583333,2.661975,0.089823,0.048999,0.063902
9/2/2002 15:00,39.625000,731256.625000,39.625000,2.673531,0.089817,0.045804,0.061238
9/2/2002 16:00,39.666667,731256.666667,39.666667,2.702160,0.089819,0.044594,0.066007
9/2/2002 17:00,39.708333,731256.708333,39.708333,2.700625,0.089808,0.044345,0.058311
9/2/2002 18:00,39.750000,731256.750000,39.750000,2.693478,0.089814,0.042456,0.060196
9/2/2002 19:00,39.791667,731256.791667,39.791667,2.672279,0.089813,0.038701,0.056834
9/2/2002 20:00,39.833333,731256.833333,39.833333,2.646016,0.089818,0.034054,0.055838
9/2/2002 21:00,39.875000,731256.875000,39.875000,2.613853,0.089825,0.031105,0.054818
9/2/2002 22:00,39.916667,731256.916667,39.916667,2.579145,0.089833,0.029213,0.053779
9/2/2002 23:00,39.958333,731256.958333,39.958333,2.541023,0.089842,0.028092,0.052730
10/2/2002  0:00,40.000000,731257.000000,40.000000,2.501261,0.089851,0.026810,0.051675
10/2/2002  1:00,40.041667,731257.041667,40.041667,2.460755,0.089860,0.025189,0.050618
10/2/2002  2:00,40.083333,731257.083333,40.083333,2.419865,0.089868,0.023397,0.049557
10/2/2002  3:00,40.125000,731257.125000,40.125000,2.378871,0.089877,0.021659,0.048496
10/2/2002  4:00,40.166667,731257.166667,40.166667,2.337857,0.089888,0.020098,0.047440
10/2/2002  5:00,40.208333,731257.208333,40.208333,2.296605,0.089904,0.018667,0.046391
10/2/2002  6:00,40.250000,731257.250000,40.250000,2.255198,0.089914,0.017214,0.045355
10/2/2002  7:00,40.291667,731257.291667,40.291667,2.213866,0.089927,0.015616,0.044333
10/2/2002  8:00,40.333333,731257.333333,40.333333,2.172679,0.089940,0.013903,0.043328
10/2/2002  9:00,40.375000,731257.375000,40.375000,2.137867,0.089957,0.012494,0.044448
10/2/2002 10:00,40.416667,731257.416667,40.416667,2.138150,0.089987,0.012781,0.053387
10/2/2002 11:00,40.458333,731257.458333,40.458333,2.130864,0.089986,0.012849,0.049165
10/2/2002 12:00,40.500000,731257.500000,40.500000,2.106992,0.089989,0.012364,0.045363
10/2/2002 13:00,40.541667,731257.541667,40.541667,2.084432,0.089998,0.011303,0.044825
10/2/2002 14:00,40.583333,731257.583333,40.583333,2.076461,0.090010,0.010353,0.046314
10/2/2002 15:00,40.625000,731257.625000,40.625000,2.101868,0.090018,0.011955,0.054023
10/2/2002 16:00,40.666667,731257.666667,40.666667,2.120801,0.090009,0.014692,0.051872
10/2/2002 17:00,40.708333,731257.708333,40.708333,2.155747,0.090008,0.018344,0.058972
10/2/2002 18:00,40.750000,731257.750000,40.750000,2.225101,0.089995,0.022817,0.068281
10/2/2002 19:00,40.791667,731257.791667,40.791667,2.276271,0.089959,0.025372,0.061693
10/2/2002 20:00,40.833333,731257.833333,40.833333,2.321188,0.089939,0.027166,0.061127
10/2/2002 21:00,40.875000,731257.875000,40.875000,2.386075,0.089923,0.030352,0.064800
10/2/2002 22:00,40.916667,731257.916667,40.916667,2.456275,0.089902,0.034773,0.064211
10/2/2002 23:00,40.958333,731257.958333,40.958333,2.527866,0.089887,0.041057,0.068073
11/2/2002  0:00,41.000000,731258.000000,41.000000,2.579529,0.089867,0.046366,0.064846
11/2/2002  1:00,41.041667,731258.041667,41.041667,2.620653,0.089855,0.048922,0.065628
11/2/2002  2:00,41.083333,731258.083333,41.083333,2.632422,0.089841,0.048458,0.057995
11/2/2002  3:00,41.125000,731258.125000,41.125000,2.838974,0.089866,0.062618,0.119859
11/2/2002  4:00,41.166667,731258.166667,41.166667,2.912437,0.089763,0.075729,0.074637
11/2/2002  5:00,41.208333,731258.208333,41.208333,2.950393,0.089739,0.076095,0.071864
11/2/2002  6:00,41.250000,731258.250000,41.250000,2.999913,0.089722,0.075272,0.068229
11/2/2002  7:00,41.291667,731258.291667,41.291667,3.047366,0.089715,0.073443,0.067499
11/2/2002  8:00,41.333333,731258.333333,41.333333,3.063102,0.089717,0.077842,0.066695
11/2/2002  9:00,41.375000,731258.375000,41.375000,3.046599,0.089720,0.079461,0.065828
11/2/2002 10:00,41.416667,731258.416667,41.416667,3.010988,0.089727,0.074237,0.064903
11/2/2002 11:00,41.458333,731258.458333,41.458333,2.970362,0.089733,0.066284,0.063926
11/2/2002 12:00,41.500000,731258.500000,41.500000,2.929615,0.089741,0.060317,0.062908
11/2/2002 13:00,41.541667,731258.541667,41.541667,2.890867,0.089746,0.057654,0.061852
11/2/2002 14:00,41.583333,731258.583333,41.583333,2.853373,0.089755,0.056429,0.060759
11/2/2002 15:00,41.625000,731258.625000,41.625000,2.848863,0.089771,0.056345,0.070301
11/2/2002 16:00,41.666667,731258.666667,41.666667,2.819346,0.089763,0.053174,0.060263
11/2/2002 17:00,41.708333,731258.708333,41.708333,2.784079,0.089770,0.047183,0.059118
11/2/2002 18:00,41.750000,731258.750000,41.750000,2.751068,0.089779,0.040766,0.057951
11/2/2002 19:00,41.791667,731258.791667,41.791667,2.719485,0.089786,0.035495,0.056770
11/2/2002 20:00,41.833333,731258.833333,41.833333,2.681626,0.089796,0.032351,0.055575
11/2/2002 21:00,41.875000,731258.875000,41.875000,2.639476,0.089808,0.028979,0.054373
11/2/2002 22:00,41.916667,731258.916667,41.916667,2.594312,0.089819,0.024524,0.053167
11/2/2002 23:00,41.958333,731258.958333,41.958333,2.547561,0.089836,0.019601,0.051969
12/2/2002  0:00,42.000000,731259.000000,42.000000,2.507474,0.089853,0.015709,0.053225
12/2/2002  1:00,42.041667,731259.041667,42.041667,2.477012,0.089870,0.013546,0.054666
12/2/2002  2:00,42.083333,731259.083333,42.083333,2.436142,0.089872,0.011888,0.049613
12/2/2002  3:00,42.125000,731259.125000,42.125000,2.406564,0.089890,0.011171,0.053041
12/2/2002  4:00,42.166667,731259.166667,42.166667,2.376406,0.089898,0.010385,0.050472
12/2/2002  5:00,42.208333,731259.208333,42.208333,2.340319,0.089905,0.009464,0.047400
12/2/2002  6:00,42.250000,731259.250000,42.250000,2.301685,0.089917,0.008868,0.046317
12/2/2002  7:00,42.291667,731259.291667,42.291667,2.263612,0.089930,0.008052,0.045250
12/2/2002  8:00,42.333333,731259.333333,42.333333,2.224678,0.089942,0.007499,0.044202
12/2/2002  9:00,42.375000,731259.375000,42.375000,2.189848,0.089964,0.007531,0.045321
12/2/2002 10:00,42.416667,731259.416667,42.416667,2.149025,0.089973,0.007209,0.042536
12/2/2002 11:00,42.458333,731259.458333,42.458333,2.106172,0.089985,0.006618,0.041559
12/2/2002 12:00,42.500000,731259.500000,42.500000,2.063978,0.089997,0.005940,0.040602
12/2/2002 13:00,42.541667,731259.541667,42.541667,2.022935,0.090009,0.005321,0.039665
12/2/2002 14:00,42.583333,731259.583333,42.583333,1.983264,0.090020,0.005176,0.038750
12/2/2002 15:00,42.625000,731259.625000,42.625000,1.944015,0.090032,0.005326,0.037858
12/2/2002 16:00,42.666667,731259.666667,42.666667,1.905240,0.090044,0.005410,0.036989
12/2/2002 17:00,42.708333,731259.708333,42.708333,1.867023,0.090057,0.005284,0.036140
12/2/2002 18:00,42.750000,731259.750000,42.750000,1.829317,0.090070,0.004961,0.035310
12/2/2002 19:00,42.791667,731259.791667,42.791667,1.792192,0.090082,0.004551,0.034502
12/2/2002 20:00,42.833333,731259.833333,42.833333,1.755857,0.090095,0.004159,0.033719
12/2/2002 21:00,42.875000,731259.875000,42.875000,1.720416,0.090107,0.003836,0.032959
12/2/2002 22:00,42.916667,731259.916667,42.916667,1.685873,0.090118,0.003597,0.032221
12/2/2002 23:00,42.958333,731259.958333,42.958333,1.652243,0.090129,0.003424,0.031501
13/2/2002  0:00,43.000000,731260.000000,43.000000,1.619496,0.090140,0.003272,0.030802
13/2/2002  1:00,43.041667,731260.041667,43.041667,1.587489,0.090150,0.003105,0.030122
13/2/2002  2:00,43.083333,731260.083333,43.083333,1.561163,0.090168,0.003096,0.031035
13/2/2002  3:00,43.125000,731260.125000,43.125000,1.532102,0.090174,0.002846,0.029109
13/2/2002  4:00,43.166667,731260.166667,43.166667,1.502355,0.090183,0.002620,0.028488
13/2/2002  5:00,43.208333,731260.208333,43.208333,1.474364,0.090192,0.002326,0.027886
13/2/2002  6:00,43.250000,731260.250000,43.250000,1.446655,0.090200,0.002010,0.027303
13/2/2002  7:00,43.291667,731260.291667,43.291667,1.420346,0.090208,0.001716,0.026739
13/2/2002  8:00,43.333333,731260.333333,43.333333,1.395043,0.090216,0.001558,0.026191
13/2/2002  9:00,43.375000,731260.375000,43.375000,1.369987,0.090223,0.001486,0.025659
13/2/2002 10:00,43.416667,731260.416667,43.416667,1.345267,0.090231,0.001401,0.025145
13/2/2002 11:00,43.458333,731260.458333,43.458333,1.320980,0.090238,0.001277,0.024648
13/2/2002 12:00,43.500000,731260.500000,43.500000,1.297300,0.090246,0.001119,0.024166
13/2/2002 13:00,43.541667,731260.541667,43.541667,1.274166,0.090255,0.000941,0.023696
13/2/2002 14:00,43.583333,731260.583333,43.583333,1.251497,0.090261,0.000767,0.023236
13/2/2002 15:00,43.625000,731260.625000,43.625000,1.229308,0.090267,0.000621,0.022791
13/2/2002 16:00,43.666667,731260.666667,43.666667,1.207721,0.090272,0.000515,0.022359
13/2/2002 17:00,43.708333,731260.708333,43.708333,1.186787,0.090278,0.000447,0.021940
13/2/2002 18:00,43.750000,731260.750000,43.750000,1.166474,0.090282,0.000411,0.021533
13/2/2002 19:00,43.791667,731260.791667,43.791667,1.146748,0.090287,0.000396,0.021139
13/2/2002 20:00,43.833333,731260.833333,43.833333,1.127571,0.090292,0.000393,0.020756
13/2/2002 21:00,43.875000,731260.875000,43.875000,1.108915,0.090295,0.000393,0.020386
13/2/2002 22:00,43.916667,731260.916667,43.916667,1.090745,0.090298,0.000390,0.020025
13/2/2002 23:00,43.958333,731260.958333,43.958333,1.073037,0.090302,0.000382,0.019673
14/2/2002  0:00,44.000000,731261.000000,44.000000,1.055789,0.090306,0.000365,0.019332
14/2/2002  1:00,44.041667,731261.041667,44.041667,1.038993,0.090310,0.000340,0.019000
14/2/2002  2:00,44.083333,731261.083333,44.083333,1.022641,0.090313,0.000310,0.018677
14/2/2002  3:00,44.125000,731261.125000,44.125000,1.006739,0.090316,0.000281,0.018365
14/2/2002  4:00,44.166667,731261.166667,44.166667,0.991286,0.090319,0.000257,0.018061
14/2/2002  5:00,44.208333,731261.208333,44.208333,0.976262,0.090322,0.000238,0.017766
14/2/2002  6:00,44.250000,731261.250000,44.250000,0.961637,0.090325,0.000226,0.017478
14/2/2002  7:00,44.291667,731261.291667,44.291667,0.947393,0.090328,0.000219,0.017199
14/2/2002  8:00,44.333333,731261.333333,44.333333,0.933517,0.090330,0.000213,0.016928
14/2/2002  9:00,44.375000,731261.375000,44.375000,0.919989,0.090331,0.000208,0.016663
14/2/2002 10:00,44.416667,731261.416667,44.416667,0.910270,0.090339,0.000317,0.017401
14/2/2002 11:00,44.458333,731261.458333,44.458333,0.897757,0.090338,0.000272,0.016372
14/2/2002 12:00,44.500000,731261.500000,44.500000,0.885592,0.090337,0.000314,0.016128
14/2/2002 13:00,44.541667,731261.541667,44.541667,0.873075,0.090339,0.000301,0.015890
14/2/2002 14:00,44.583333,731261.583333,44.583333,0.861828,0.090341,0.000273,0.015657
14/2/2002 15:00,44.625000,731261.625000,44.625000,0.850526,0.090342,0.000250,0.015430
14/2/2002 16:00,44.666667,731261.666667,44.666667,0.839339,0.090342,0.000216,0.015210
14/2/2002 17:00,44.708333,731261.708333,44.708333,0.828747,0.090340,0.000188,0.014996
14/2/2002 18:00,44.750000,731261.750000,44.750000,0.818710,0.090341,0.000183,0.014789
14/2/2002 19:00,44.791667,731261.791667,44.791667,0.808835,0.090338,0.000199,0.014589
14/2/2002 20:00,44.833333,731261.833333,44.833333,0.798989,0.090336,0.000219,0.014394
14/2/2002 21:00,44.875000,731261.875000,44.875000,0.789265,0.090336,0.000232,0.014205
14/2/2002 22:00,44.916667,731261.916667,44.916667,0.779744,0.090336,0.000236,0.014023
14/2/2002 23:00,44.958333,731261.958333,44.958333,0.770467,0.090337,0.000231,0.013845
15/2/2002  0:00,45.000000,731262.000000,45.000000,0.761442,0.090337,0.000218,0.013672
15/2/2002  1:00,45.041667,731262.041667,45.041667,0.752627,0.090337,0.000198,0.013504
15/2/2002  2:00,45.083333,731262.083333,45.083333,0.743973,0.090338,0.000175,0.013341
15/2/2002  3:00,45.125000,731262.125000,45.125000,0.735479,0.090338,0.000152,0.013181
15/2/2002  4:00,45.166667,731262.166667,45.166667,0.727171,0.090337,0.000131,0.013026
15/2/2002  5:00,45.208333,731262.208333,45.208333,0.719064,0.090336,0.000115,0.012875
15/2/2002  6:00,45.250000,731262.250000,45.250000,0.711160,0.090334,0.000105,0.012727
15/2/2002  7:00,45.291667,731262.291667,45.291667,0.703440,0.090334,0.000099,0.012583
15/2/2002  8:00,45.333333,731262.333333,45.333333,0.695894,0.090333,0.000098,0.012442
15/2/2002  9:00,45.375000,731262.375000,45.375000,0.688524,0.090333,0.000101,0.012304
15/2/2002 10:00,45.416667,731262.416667,45.416667,0.681343,0.090329,0.000107,0.012170
15/2/2002 11:00,45.458333,731262.458333,45.458333,0.674354,0.090326,0.000113,0.012039
15/2/2002 12:00,45.500000,731262.500000,45.500000,0.667546,0.090325,0.000121,0.011912
15/2/2002 13:00,45.541667,731262.541667,45.541667,0.660901,0.090323,0.000127,0.011788
15/2/2002 14:00,45.583333,731262.583333,45.583333,0.654415,0.090321,0.000132,0.011667
15/2/2002 15:00,45.625000,731262.625000,45.625000,0.648090,0.090319,0.000135,0.011549
15/2/2002 16:00,45.666667,731262.666667,45.666667,0.641918,0.090318,0.000136,0.011434
15/2/2002 17:00,45.708333,731262.708333,45.708333,0.635896,0.090316,0.000135,0.011321
15/2/2002 18:00,45.750000,731262.750000,45.750000,0.630018,0.090314,0.000132,0.011211
15/2/2002 19:00,45.791667,731262.791667,45.791667,0.624278,0.090313,0.000127,0.011104
15/2/2002 20:00,45.833333,731262.833333,45.833333,0.618668,0.090309,0.000121,0.010998
15/2/2002 21:00,45.875000,731262.875000,45.875000,0.613182,0.090305,0.000114,0.010894
15/2/2002 22:00,45.916667,731262.916667,45.916667,0.607815,0.090301,0.000108,0.010793
15/2/2002 23:00,45.958333,731262.958333,45.958333,0.602572,0.090299,0.000103,0.010693
16/2/2002  0:00,46.000000,731263.000000,46.000000,0.597449,0.090297,0.000099,0.010596
16/2/2002  1:00,46.041667,731263.041667,46.041667,0.592439,0.090294,0.000096,0.010500
16/2/2002  2:00,46.083333,731263.083333,46.083333,0.587535,0.090292,0.000093,0.010407
16/2/2002  3:00,46.125000,731263.125000,46.125000,0.582739,0.090290,0.000091,0.010316
16/2/2002  4:00,46.166667,731263.166667,46.166667,0.578056,0.090288,0.000090,0.010227
16/2/2002  5:00,46.208333,731263.208333,46.208333,0.573482,0.090286,0.000089,0.010141
16/2/2002  6:00,46.250000,731263.250000,46.250000,0.569010,0.090284,0.000088,0.010056
16/2/2002  7:00,46.291667,731263.291667,46.291667,0.564634,0.090281,0.000086,0.009973
16/2/2002  8:00,46.333333,731263.333333,46.333333,0.560348,0.090278,0.000084,0.009891
16/2/2002  9:00,46.375000,731263.375000,46.375000,0.556146,0.090274,0.000082,0.009811
16/2/2002 10:00,46.416667,731263.416667,46.416667,0.552023,0.090272,0.000079,0.009732
16/2/2002 11:00,46.458333,731263.458333,46.458333,0.547973,0.090269,0.000076,0.009655
16/2/2002 12:00,46.500000,731263.500000,46.500000,0.543997,0.090267,0.000072,0.009580
16/2/2002 13:00,46.541667,731263.541667,46.541667,0.540098,0.090264,0.000068,0.009506
16/2/2002 14:00,46.583333,731263.583333,46.583333,0.536276,0.090262,0.000064,0.009434
16/2/2002 15:00,46.625000,731263.625000,46.625000,0.532529,0.090257,0.000060,0.009364
16/2/2002 16:00,46.666667,731263.666667,46.666667,0.528855,0.090252,0.000056,0.009294
16/2/2002 17:00,46.708333,731263.708333,46.708333,0.525251,0.090249,0.000052,0.009226
16/2/2002 18:00,46.750000,731263.750000,46.750000,0.521716,0.090247,0.000048,0.009159
